transaction_id,customer_id,amount,timestamp,location,merchant,merchant_category,fraud
T05711,C0572,863.53,2026-08-01 12:50:00,Chennai,H&M,Apparel,0
T00691,C0070,4422.34,2026-08-01 12:50:00,Chennai,Max,Apparel,0
T04401,C0441,3262.44,2026-08-01 12:51:00,Mumbai,Reliance,Retail,0
T07191,C0720,448.98,2026-08-01 12:52:00,,Zara,Apparel,0
T04571,C0458,2961.74,2026-08-01 12:52:00,Chennai,H&M,Apparel,0
T07581,C0759,1942.77,2026-08-01 12:54:00,Hyderabad,Zara,Apparel,0
T09861,C0987,655.83,2026-08-01 12:56:00,Mumbai,Myntra,E-commerce,0
T00111,C0012,4075.69,2026-08-01 12:58:00,Pune,Burger King,Restaurant,0
T08751,C0876,2575.55,2026-08-01 13:00:00,Goa,Amazon,E-commerce,0
T07261,C0727,4644.89,2026-08-01 13:02:00,Hyderabad,Reliance,Retail,0
T07031,C0704,955.83,2026-08-01 13:03:00,Chennai,Spar,Grocery,0
T00281,C0029,2820.76,2026-08-01 13:03:00,Delhi,Reliance,Retail,0
T05161,C0517,2400.38,2026-08-01 13:04:00,Mumbai,Big Chill,Restaurant,0
T01401,C0141,2341.53,2026-08-01 13:04:00,Hyderabad,Max,Apparel,0
T02431,C0244,5588.63,2026-08-01 13:06:00,Mumbai,Max,Apparel,0
T01121,C0113,1450.41,2026-08-01 13:08:00,Delhi,Max,Apparel,0
T00381,C0039,5331.7,2026-08-01 13:09:00,Mumbai,Reliance,Retail,0
T02301,C0231,1927.03,2026-08-01 13:09:00,Chennai,Reliance,Retail,0
T02901,C0291,5285.71,2026-08-01 13:15:00,Hyderabad,Flipkart,E-commerce,0
T06081,C0609,953.79,2026-08-01 13:19:00,Pune,Big Chill,Restaurant,0
T00171,C0018,2117.41,2026-08-01 13:21:00,Pune,Burger King,Restaurant,0
T09491,C0950,5218.89,2026-08-01 13:23:00,,Flipkart,E-commerce,0
T09201,C0921,4125.36,2026-08-01 13:23:00,Pune,Spar,Grocery,0
T08121,C0813,3854.33,2026-08-01 13:24:00,Kolkata,Reliance,Retail,0
T04161,C0417,1891.87,2026-08-01 13:24:00,Mumbai,Myntra,E-commerce,0
T08201,C0821,2147.06,2026-08-01 13:25:00,Kolkata,,E-commerce,0
T09951,C0996,1411.85,2026-08-01 13:27:00,Goa,Myntra,E-commerce,0
T07121,C0713,5384.14,2026-08-01 13:27:00,Mumbai,Max,Apparel,0
T02551,C0256,1480.7,2026-08-01 13:29:00,Pune,Reliance,Retail,0
T06801,C0681,1987.58,2026-08-01 13:31:00,Pune,Big Chill,Restaurant,0
T08931,C0894,1391.6,2026-08-01 13:36:00,Goa,,E-commerce,0
T07791,C0780,3521.43,2026-08-01 13:36:00,Goa,Reliance,Retail,0
T00551,C0056,4599.48,2026-08-01 13:38:00,Mumbai,Myntra,E-commerce,0
T00211,C0022,3051.6,2026-08-01 13:38:00,Mumbai,Max,Apparel,0
T03911,C0392,3207.78,2026-08-01 13:39:00,Goa,Myntra,E-commerce,0
T01921,C0193,2977.06,2026-08-01 13:39:00,Mumbai,Spar,Grocery,0
T08261,C0827,1505.77,2026-08-01 13:40:00,Goa,Flipkart,E-commerce,0
T03641,C0365,1571.98,2026-08-01 13:40:00,Hyderabad,Spar,Grocery,0
T08981,C0899,6014.68,2026-08-01 13:40:00,Bengaluru,Flipkart,E-commerce,0
T07241,C0725,4989.24,2026-08-01 13:41:00,Bengaluru,H&M,Apparel,0
T01961,C0197,1718.5,2026-08-01 13:41:00,Mumbai,Burger King,Restaurant,0
T09931,C0994,850.83,2026-08-01 13:43:00,Mumbai,Zara,Apparel,0
T02411,C0242,1821.16,2026-08-01 13:43:00,Bengaluru,Burger King,Restaurant,0
T02811,C0282,2649.24,2026-08-01 13:44:00,Goa,Myntra,E-commerce,0
T00511,C0052,1185.05,2026-08-01 13:44:00,Kolkata,Spar,Grocery,0
T09411,C0942,4764.04,2026-08-01 13:45:00,Pune,Reliance,Retail,0
T05261,C0527,1206.52,2026-08-01 13:48:00,Hyderabad,Spar,Grocery,0
T02081,C0209,3445.8,2026-08-01 13:50:00,,Amazon,E-commerce,0
T06151,C0616,1477.14,2026-08-01 13:54:00,Delhi,Reliance,Retail,0
T02361,C0237,4571.4,2026-08-01 13:54:00,Bengaluru,Max,Apparel,0
T03631,C0364,1986.67,2026-08-01 13:55:00,Hyderabad,Flipkart,E-commerce,0
T01281,C0129,345.24,2026-08-01 13:55:00,Hyderabad,Reliance,Retail,0
T07091,C0710,2880.91,2026-08-01 13:58:00,Mumbai,Flipkart,E-commerce,0
T01021,C0103,5076.1,2026-08-01 14:00:00,Chennai,Burger King,Restaurant,0
T06461,C0647,1700.32,2026-08-01 14:02:00,Kolkata,Flipkart,E-commerce,0
T03621,C0363,2944.59,2026-08-01 14:02:00,Chennai,Max,Apparel,0
T05221,C0523,506.33,2026-08-01 14:02:00,Kolkata,Amazon,E-commerce,0
T08331,C0834,1621.21,2026-08-01 14:03:00,Pune,Zara,Apparel,0
T07881,C0789,3192.23,2026-08-01 14:04:00,Hyderabad,Reliance,Retail,0
T05631,C0564,1628.0,2026-08-01 14:05:00,Kolkata,H&M,Apparel,0
T01551,C0156,2681.31,2026-08-01 14:05:00,Bengaluru,Reliance,Retail,0
T01981,C0199,1645.85,2026-08-01 14:05:00,Delhi,Max,Apparel,0
T03951,C0396,2747.14,2026-08-01 14:07:00,Goa,Spar,Grocery,0
T09021,C0903,3338.22,2026-08-01 14:08:00,Delhi,Burger King,Restaurant,0
T08271,C0828,4996.7,2026-08-01 14:10:00,Hyderabad,Big Chill,Restaurant,0
T07161,C0717,920.68,2026-08-01 14:12:00,Chennai,Max,Apparel,0
T06531,C0654,4794.4,2026-08-01 14:13:00,Delhi,H&M,Apparel,0
T08281,C0829,2174.83,2026-08-01 14:14:00,Pune,Max,Apparel,0
T06281,C0629,1324.07,2026-08-01 14:14:00,Goa,Amazon,E-commerce,0
T03021,C0303,4758.91,2026-08-01 14:15:00,Bengaluru,Zara,Apparel,0
T05581,C0559,1544.88,2026-08-01 14:15:00,Chennai,Flipkart,E-commerce,0
T03341,C0335,2780.58,2026-08-01 14:17:00,Bengaluru,Myntra,E-commerce,0
T07661,C0767,2288.68,2026-08-01 14:18:00,Delhi,Spar,Grocery,0
T09291,C0930,2736.65,2026-08-01 14:18:00,,Spar,Grocery,0
T04751,C0476,3950.01,2026-08-01 14:20:00,Pune,H&M,Apparel,0
T08771,C0878,1189.43,2026-08-01 14:21:00,Bengaluru,Burger King,Restaurant,0
T01311,C0132,3022.27,2026-08-01 14:21:00,Kolkata,Zara,Apparel,0
T04001,C0401,3799.21,2026-08-01 14:22:00,Delhi,Big Chill,Restaurant,0
T02071,C0208,840.94,2026-08-01 14:24:00,Bengaluru,Zara,Apparel,0
T06381,C0639,2884.81,2026-08-01 14:24:00,Delhi,Spar,Grocery,0
T06451,C0646,1206.58,2026-08-01 14:24:00,Hyderabad,H&M,Apparel,0
T01101,C0111,5232.19,2026-08-01 14:24:00,Delhi,Big Chill,Restaurant,0
T00451,C0046,1803.96,2026-08-01 14:25:00,Pune,Big Chill,Restaurant,0
T04581,C0459,911.76,2026-08-01 14:25:00,Mumbai,Amazon,E-commerce,0
T04501,C0451,5561.95,2026-08-01 14:26:00,Hyderabad,Big Chill,Restaurant,0
T06901,C0691,437.39,2026-08-01 14:31:00,Kolkata,Zara,Apparel,0
T09091,C0910,867.44,2026-08-01 14:31:00,Delhi,Flipkart,E-commerce,0
T07631,C0764,3348.61,2026-08-01 14:31:00,Chennai,Big Chill,Restaurant,0
T06031,C0604,2693.34,2026-08-01 14:33:00,Bengaluru,Burger King,Restaurant,0
T07821,C0783,1205.19,2026-08-01 14:33:00,Chennai,Flipkart,E-commerce,0
T03711,C0372,2826.16,2026-08-01 14:34:00,Delhi,Zara,Apparel,0
T05411,C0542,1752.99,2026-08-01 14:35:00,Bengaluru,Max,Apparel,0
T08681,C0869,2298.12,2026-08-01 14:35:00,Delhi,Max,Apparel,0
T00471,C0048,723.79,2026-08-01 14:39:00,Mumbai,Reliance,Retail,0
T07851,C0786,5641.36,2026-08-01 14:39:00,,Reliance,Retail,0
T06851,C0686,3016.42,2026-08-01 14:39:00,Hyderabad,Flipkart,E-commerce,0
T00791,C0080,1761.87,2026-08-01 14:40:00,Pune,Myntra,E-commerce,0
T09561,C0957,6140.23,2026-08-01 14:40:00,Goa,H&M,Apparel,0
T02601,C0261,943.52,2026-08-01 14:41:00,Delhi,Myntra,E-commerce,0
T05231,C0524,2461.18,2026-08-01 14:42:00,Hyderabad,Big Chill,Restaurant,0
T08521,C0853,599.88,2026-08-01 14:43:00,Delhi,H&M,Apparel,0
T04051,C0406,5216.49,2026-08-01 14:43:00,Hyderabad,Flipkart,E-commerce,0
T06671,C0668,3270.69,2026-08-01 14:43:00,Hyderabad,Spar,Grocery,0
T04531,C0454,2572.99,2026-08-01 14:44:00,Goa,Zara,Apparel,0
T09751,C0976,704.39,2026-08-01 14:44:00,Delhi,Flipkart,E-commerce,0
T09311,C0932,5105.81,2026-08-01 14:45:00,Kolkata,Reliance,Retail,0
T00581,C0059,2260.16,2026-08-01 14:47:00,,Zara,Apparel,0
T06291,C0630,2629.48,2026-08-01 14:50:00,Mumbai,Zara,Apparel,0
T05081,C0509,474.19,2026-08-01 14:51:00,Hyderabad,Big Chill,Restaurant,0
T03111,C0312,4685.81,2026-08-01 14:53:00,Mumbai,Reliance,Retail,0
T03221,C0323,1467.16,2026-08-01 14:53:00,Mumbai,Big Chill,Restaurant,0
T01321,C0133,2807.16,2026-08-01 14:54:00,Hyderabad,Zara,Apparel,0
T09011,C0902,2357.97,2026-08-01 14:55:00,Hyderabad,Burger King,Restaurant,0
T08481,C0849,1756.45,2026-08-01 14:55:00,Hyderabad,Flipkart,E-commerce,0
T06391,C0640,3951.88,2026-08-01 14:56:00,Kolkata,Myntra,E-commerce,0
T01461,C0147,747.09,2026-08-01 14:56:00,Hyderabad,Flipkart,E-commerce,0
T08951,C0896,409.68,2026-08-01 14:56:00,Pune,Amazon,E-commerce,0
T01681,C0169,5236.73,2026-08-01 14:57:00,Kolkata,Big Chill,Restaurant,0
T05961,C0597,2955.42,2026-08-01 14:57:00,Delhi,Spar,Grocery,0
T04901,C0491,765.14,2026-08-01 14:57:00,Kolkata,Big Chill,Restaurant,0
T09651,C0966,1214.48,2026-08-01 14:58:00,Hyderabad,Max,Apparel,0
T09151,C0916,1371.18,2026-08-01 14:58:00,Delhi,Max,Apparel,0
T07461,C0747,2740.98,2026-08-01 15:00:00,Hyderabad,Burger King,Restaurant,0
T07301,C0731,2437.46,2026-08-01 15:02:00,Hyderabad,Big Chill,Restaurant,0
T07101,C0711,746.2,2026-08-01 15:03:00,Goa,Max,Apparel,0
T06971,C0698,1471.78,2026-08-01 15:03:00,Bengaluru,Big Chill,Restaurant,0
T04241,C0425,3886.36,2026-08-01 15:03:00,Bengaluru,Zara,Apparel,0
T07961,C0797,3078.89,2026-08-01 15:03:00,Goa,Myntra,E-commerce,0
T07061,C0707,634.66,2026-08-01 15:04:00,Mumbai,Big Chill,Restaurant,0
T03351,C0336,5690.35,2026-08-01 15:05:00,Delhi,Spar,Grocery,0
T03491,C0350,3229.25,2026-08-01 15:06:00,Kolkata,Reliance,Retail,0
T00541,C0055,4217.57,2026-08-01 15:07:00,Mumbai,H&M,Apparel,0
T05311,C0532,5064.47,2026-08-01 15:08:00,Bengaluru,Burger King,Restaurant,0
T05241,C0525,1787.76,2026-08-01 15:08:00,Hyderabad,Max,Apparel,0
T02001,C0201,1023.01,2026-08-01 15:08:00,Goa,Myntra,E-commerce,0
T08371,C0838,3925.65,2026-08-01 15:09:00,Bengaluru,Big Chill,Restaurant,0
T05371,C0538,1854.96,2026-08-01 15:10:00,Delhi,Spar,Grocery,0
T09971,C0998,3538.11,2026-08-01 15:16:00,Bengaluru,Flipkart,E-commerce,0
T08891,C0890,5150.92,2026-08-01 15:16:00,Kolkata,Max,Apparel,0
T05471,C0548,1047.62,2026-08-01 15:19:00,Kolkata,Max,Apparel,0
T00001,C0001,799.2,2026-08-01 15:19:00,Mumbai,Myntra,E-commerce,0
T07441,C0745,1785.28,2026-08-01 15:20:00,Bengaluru,Max,Apparel,0
T08051,C0806,4271.22,2026-08-01 15:20:00,Pune,H&M,Apparel,0
T02101,C0211,3246.83,2026-08-01 15:20:00,Pune,Big Chill,Restaurant,0
T08441,C0845,816.06,2026-08-01 15:24:00,Bengaluru,Zara,Apparel,0
T03461,C0347,3961.21,2026-08-01 15:25:00,Goa,Burger King,Restaurant,0
T04371,C0438,1561.12,2026-08-01 15:26:00,Pune,Burger King,Restaurant,0
T06421,C0643,4075.34,2026-08-01 15:27:00,Bengaluru,Myntra,E-commerce,0
T04941,C0495,2360.95,2026-08-01 15:27:00,Pune,Spar,Grocery,0
T03391,C0340,4707.12,2026-08-01 15:28:00,Bengaluru,Reliance,Retail,0
T03271,C0328,3171.0,2026-08-01 15:28:00,Delhi,Big Chill,Restaurant,0
T00131,C0014,3308.02,2026-08-01 15:29:00,Mumbai,Amazon,E-commerce,0
T03861,C0387,2690.21,2026-08-01 15:29:00,Bengaluru,Max,Apparel,0
T03211,C0322,1025.77,2026-08-01 15:29:00,Mumbai,Burger King,Restaurant,0
T00601,C0061,557.32,2026-08-01 15:29:00,Mumbai,Zara,Apparel,0
T07761,C0777,3527.43,2026-08-01 15:31:00,Chennai,Flipkart,E-commerce,0
T02451,C0246,2419.73,2026-08-01 15:31:00,Hyderabad,Zara,Apparel,0
T01411,C0142,1258.35,2026-08-01 15:32:00,Hyderabad,Myntra,E-commerce,0
T06441,C0645,1604.57,2026-08-01 15:32:00,Mumbai,Burger King,Restaurant,0
T09121,C0913,2986.72,2026-08-01 15:34:00,Pune,Max,Apparel,0
T02171,C0218,6209.87,2026-08-01 15:35:00,,Big Chill,Restaurant,0
T08541,C0855,2823.05,2026-08-01 15:37:00,Mumbai,Flipkart,E-commerce,0
T00251,C0026,680.28,2026-08-01 15:37:00,Chennai,Zara,Apparel,0
T03501,C0351,3231.85,2026-08-01 15:38:00,Goa,Zara,Apparel,0
T06261,C0627,1404.49,2026-08-01 15:39:00,Pune,Burger King,Restaurant,0
T08211,C0822,538.96,2026-08-01 15:40:00,Kolkata,Flipkart,E-commerce,0
T01751,C0176,4525.43,2026-08-01 15:41:00,Kolkata,Zara,Apparel,0
T00651,C0066,2122.0,2026-08-01 15:41:00,Bengaluru,H&M,Apparel,0
T04951,C0496,1013.74,2026-08-01 15:43:00,Chennai,Burger King,Restaurant,0
T01641,C0165,3029.92,2026-08-01 15:43:00,Bengaluru,Burger King,Restaurant,0
T04721,C0473,1242.84,2026-08-01 15:43:00,Mumbai,Flipkart,E-commerce,0
T09061,C0907,1686.92,2026-08-01 15:44:00,Kolkata,Big Chill,Restaurant,0
T09521,C0953,5367.11,2026-08-01 15:44:00,,Spar,Grocery,0
T09211,C0922,2116.74,2026-08-01 15:44:00,Mumbai,Burger King,Restaurant,0
T07481,C0749,4466.14,2026-08-01 15:46:00,Delhi,,Restaurant,0
T05131,C0514,3372.87,2026-08-01 15:47:00,Bengaluru,Max,Apparel,0
T06711,C0672,5378.84,2026-08-01 15:47:00,Hyderabad,H&M,Apparel,0
T06231,C0624,5746.79,2026-08-01 15:48:00,Pune,Myntra,E-commerce,0
T00351,C0036,1542.15,2026-08-01 15:49:00,Kolkata,Spar,Grocery,0
T05841,C0585,5612.88,2026-08-01 15:51:00,Hyderabad,Reliance,Retail,0
T09261,C0927,3885.23,2026-08-01 15:53:00,,Spar,Grocery,0
T07901,C0791,2781.87,2026-08-01 15:53:00,Goa,Zara,Apparel,0
T00341,C0035,6755.25,2026-08-01 15:55:00,Chennai,Myntra,E-commerce,0
T03101,C0311,498.2,2026-08-01 15:56:00,,Reliance,Retail,0
T03331,C0334,463.57,2026-08-01 15:57:00,Pune,Amazon,E-commerce,0
T09821,C0983,2054.71,2026-08-01 15:57:00,Bengaluru,Flipkart,E-commerce,0
T04251,C0426,1184.65,2026-08-01 15:58:00,Hyderabad,Flipkart,E-commerce,0
T04111,C0412,1118.62,2026-08-01 15:58:00,Bengaluru,Max,Apparel,0
T09171,C0918,1105.64,2026-08-01 15:59:00,Mumbai,Max,Apparel,0
T02861,C0287,351.78,2026-08-01 15:59:00,Kolkata,Zara,Apparel,0
T04331,C0434,2006.13,2026-08-01 16:00:00,Pune,Zara,Apparel,0
T07861,C0787,2514.83,2026-08-01 16:02:00,Bengaluru,Burger King,Restaurant,0
T03191,C0320,3753.77,2026-08-01 16:02:00,Pune,Flipkart,E-commerce,0
T05911,C0592,718.7,2026-08-01 16:03:00,Mumbai,Flipkart,E-commerce,0
T04071,C0408,3420.68,2026-08-01 16:07:00,Hyderabad,Zara,Apparel,0
T01731,C0174,6731.18,2026-08-01 16:07:00,Mumbai,Flipkart,E-commerce,0
T05491,C0550,1959.58,2026-08-01 16:09:00,Kolkata,H&M,Apparel,0
T06841,C0685,2528.47,2026-08-01 16:10:00,,Reliance,Retail,0
T06791,C0680,2099.78,2026-08-01 16:10:00,Kolkata,Flipkart,E-commerce,0
T04461,C0447,3472.87,2026-08-01 16:12:00,Bengaluru,Amazon,E-commerce,0
T08241,C0825,1521.62,2026-08-01 16:13:00,Hyderabad,Big Chill,Restaurant,0
T00991,C0100,803.06,2026-08-01 16:13:00,Kolkata,Reliance,Retail,0
T06061,C0607,2996.89,2026-08-01 16:14:00,Chennai,Max,Apparel,0
T09431,C0944,2442.57,2026-08-01 16:15:00,Delhi,Flipkart,E-commerce,0
T00151,C0016,3196.93,2026-08-01 16:17:00,Hyderabad,H&M,Apparel,0
T07721,C0773,1711.5,2026-08-01 16:19:00,Pune,H&M,Apparel,0
T07971,C0798,1643.8,2026-08-01 16:21:00,Goa,Reliance,Retail,0
T02701,C0271,1327.49,2026-08-01 16:21:00,,Big Chill,Restaurant,0
T08301,C0831,3498.9,2026-08-01 16:22:00,Hyderabad,Myntra,E-commerce,0
T07511,C0752,822.45,2026-08-01 16:23:00,Bengaluru,Flipkart,E-commerce,0
T09031,C0904,983.2,2026-08-01 16:23:00,Pune,Zara,Apparel,0
T01441,C0145,4999.12,2026-08-01 16:24:00,Pune,Zara,Apparel,0
T00961,C0097,3801.27,2026-08-01 16:25:00,Mumbai,H&M,Apparel,0
T00081,C0009,2854.61,2026-08-01 16:27:00,Mumbai,Reliance,Retail,0
T09471,C0948,2658.5,2026-08-01 16:28:00,Goa,Flipkart,E-commerce,0
T04151,C0416,5125.18,2026-08-01 16:30:00,Bengaluru,Max,Apparel,0
T03241,C0325,3278.6,2026-08-01 16:31:00,Bengaluru,H&M,Apparel,0
T08661,C0867,6083.63,2026-08-01 16:32:00,Hyderabad,Myntra,E-commerce,0
T03071,C0308,1968.19,2026-08-01 16:35:00,Pune,H&M,Apparel,0
T01631,C0164,892.37,2026-08-01 16:35:00,Kolkata,Zara,Apparel,0
T00241,C0025,3605.72,2026-08-01 16:36:00,Bengaluru,Reliance,Retail,0
T06881,C0689,5786.18,2026-08-01 16:36:00,Kolkata,Big Chill,Restaurant,0
T07771,C0778,2535.13,2026-08-01 16:38:00,,Amazon,E-commerce,0
T06321,C0633,1343.14,2026-08-01 16:38:00,Kolkata,H&M,Apparel,0
T05291,C0530,1590.51,2026-08-01 16:39:00,Pune,Max,Apparel,0
T02091,C0210,4396.11,2026-08-01 16:40:00,Bengaluru,Spar,Grocery,0
T02251,C0226,2365.02,2026-08-01 16:40:00,Hyderabad,Flipkart,E-commerce,0
T09401,C0941,3379.9,2026-08-01 16:41:00,Pune,Spar,Grocery,0
T09101,C0911,4323.36,2026-08-01 16:41:00,Delhi,Zara,Apparel,0
T05511,C0552,1652.93,2026-08-01 16:41:00,Goa,Reliance,Retail,0
T02591,C0260,1502.04,2026-08-01 16:44:00,Goa,Spar,Grocery,0
T08351,C0836,2136.32,2026-08-01 16:47:00,Delhi,Reliance,Retail,0
T01791,C0180,4099.66,2026-08-01 16:47:00,Pune,Burger King,Restaurant,0
T00921,C0093,3565.54,2026-08-01 16:48:00,Kolkata,Reliance,Retail,0
T01591,C0160,1275.07,2026-08-01 16:48:00,Delhi,Burger King,Restaurant,0
T03281,C0329,2073.23,2026-08-01 16:51:00,Hyderabad,Spar,Grocery,0
T05141,C0515,1132.91,2026-08-01 16:51:00,Mumbai,Myntra,E-commerce,0
T03521,C0353,5685.64,2026-08-01 16:51:00,Chennai,Myntra,E-commerce,0
T04811,C0482,1291.79,2026-08-01 16:52:00,Bengaluru,H&M,Apparel,0
T02631,C0264,2132.9,2026-08-01 16:53:00,Hyderabad,Myntra,E-commerce,0
T08111,C0812,2936.02,2026-08-01 16:53:00,Delhi,Flipkart,E-commerce,0
T01231,C0124,3858.09,2026-08-01 16:53:00,Goa,Amazon,E-commerce,0
T06561,C0657,665.32,2026-08-01 16:53:00,Goa,Amazon,E-commerce,0
T02031,C0204,4297.03,2026-08-01 16:54:00,Bengaluru,Burger King,Restaurant,0
T07591,C0760,4655.55,2026-08-01 16:54:00,Hyderabad,Burger King,Restaurant,0
T08461,C0847,2319.16,2026-08-01 16:57:00,Hyderabad,,E-commerce,0
T09331,C0934,2356.64,2026-08-01 16:58:00,Goa,Amazon,E-commerce,0
T02331,C0234,5299.63,2026-08-01 16:59:00,Mumbai,Myntra,E-commerce,0
T06481,C0649,2985.22,2026-08-01 17:00:00,Pune,Reliance,Retail,0
T02291,C0230,2074.34,2026-08-01 17:01:00,Hyderabad,Reliance,Retail,0
T02881,C0289,1532.96,2026-08-01 17:01:00,Delhi,Reliance,Retail,0
T09781,C0979,4567.07,2026-08-01 17:01:00,Pune,Burger King,Restaurant,0
T00831,C0084,3099.48,2026-08-01 17:02:00,Chennai,Big Chill,Restaurant,0
T01451,C0146,4463.37,2026-08-01 17:05:00,Bengaluru,H&M,Apparel,0
T00461,C0047,2072.57,2026-08-01 17:06:00,Bengaluru,Flipkart,E-commerce,0
T07311,C0732,1278.04,2026-08-01 17:07:00,Delhi,Myntra,E-commerce,0
T02201,C0221,1334.29,2026-08-01 17:08:00,Hyderabad,H&M,Apparel,0
T02971,C0298,2964.46,2026-08-01 17:08:00,Bengaluru,Big Chill,Restaurant,0
T07361,C0737,2764.64,2026-08-01 17:09:00,Chennai,Burger King,Restaurant,0
T09791,C0980,2037.85,2026-08-01 17:09:00,Hyderabad,Flipkart,E-commerce,0
T09641,C0965,2472.54,2026-08-01 17:10:00,Chennai,Amazon,E-commerce,0
T00441,C0045,3272.6,2026-08-01 17:11:00,Chennai,H&M,Apparel,0
T07531,C0754,2227.9,2026-08-01 17:15:00,Hyderabad,Big Chill,Restaurant,0
T05301,C0531,3845.15,2026-08-01 17:16:00,Delhi,H&M,Apparel,0
T01741,C0175,2830.5,2026-08-01 17:17:00,Kolkata,Flipkart,E-commerce,0
T09451,C0946,3367.47,2026-08-01 17:18:00,Hyderabad,H&M,Apparel,0
T05901,C0591,3174.12,2026-08-01 17:20:00,Mumbai,Burger King,Restaurant,0
T09251,C0926,1200.89,2026-08-01 17:21:00,Chennai,Big Chill,Restaurant,0
T06041,C0605,1241.62,2026-08-01 17:21:00,,Reliance,Retail,0
T02191,C0220,2200.3,2026-08-01 17:23:00,Mumbai,Big Chill,Restaurant,0
T08341,C0835,4355.66,2026-08-01 17:25:00,Goa,H&M,Apparel,0
T01221,C0123,3046.07,2026-08-01 17:27:00,Kolkata,Reliance,Retail,0
T05881,C0589,565.79,2026-08-01 17:28:00,Bengaluru,Amazon,E-commerce,0
T00011,C0002,4336.25,2026-08-01 17:28:00,Goa,Reliance,Retail,0
T08601,C0861,561.94,2026-08-01 17:30:00,Goa,Spar,Grocery,0
T01171,C0118,5652.09,2026-08-01 17:31:00,Hyderabad,Big Chill,Restaurant,0
T00491,C0050,6215.31,2026-08-01 17:31:00,Chennai,Amazon,E-commerce,0
T08701,C0871,2143.98,2026-08-01 17:32:00,,Amazon,E-commerce,0
T04061,C0407,5852.41,2026-08-01 17:34:00,Hyderabad,Flipkart,E-commerce,0
T08961,C0897,4210.62,2026-08-01 17:34:00,Pune,Big Chill,Restaurant,0
T00101,C0011,695.38,2026-08-01 17:34:00,Mumbai,Zara,Apparel,0
T00061,C0007,1016.81,2026-08-01 17:34:00,Mumbai,Myntra,E-commerce,0
T08401,C0841,4565.59,2026-08-01 17:35:00,Pune,Flipkart,E-commerce,0
T02571,C0258,4554.44,2026-08-01 17:35:00,Pune,Flipkart,E-commerce,0
T09601,C0961,5447.62,2026-08-01 17:36:00,Delhi,,Restaurant,0
T02911,C0292,1768.46,2026-08-01 17:36:00,Delhi,Myntra,E-commerce,0
T03981,C0399,1168.85,2026-08-01 17:36:00,Hyderabad,Big Chill,Restaurant,0
T07801,C0781,1471.86,2026-08-01 17:37:00,Bengaluru,H&M,Apparel,0
T00951,C0096,1186.06,2026-08-01 17:37:00,Pune,Burger King,Restaurant,0
T04391,C0440,4004.99,2026-08-01 17:38:00,Kolkata,H&M,Apparel,0
T02131,C0214,2872.07,2026-08-01 17:38:00,Bengaluru,Max,Apparel,0
T02221,C0223,3157.1,2026-08-01 17:39:00,Bengaluru,Burger King,Restaurant,0
T09691,C0970,1366.41,2026-08-01 17:40:00,Bengaluru,Myntra,E-commerce,0
T03601,C0361,4005.81,2026-08-01 17:42:00,Goa,Reliance,Retail,0
T01891,C0190,5935.83,2026-08-01 17:43:00,Kolkata,Spar,Grocery,0
T04791,C0480,1840.02,2026-08-01 17:45:00,Pune,H&M,Apparel,0
T02721,C0273,1215.91,2026-08-01 17:45:00,Hyderabad,Big Chill,Restaurant,0
T01831,C0184,4417.54,2026-08-01 17:46:00,Goa,Big Chill,Restaurant,0
T00401,C0041,2125.82,2026-08-01 17:48:00,Goa,Myntra,E-commerce,0
T00871,C0088,1441.64,2026-08-01 17:48:00,Chennai,Zara,Apparel,0
T08851,C0886,1896.53,2026-08-01 17:48:00,Mumbai,Zara,Apparel,0
T01951,C0196,1292.7,2026-08-01 17:51:00,Mumbai,Big Chill,Restaurant,0
T09661,C0967,3851.71,2026-08-01 17:52:00,Mumbai,Amazon,E-commerce,0
T03811,C0382,2017.54,2026-08-01 17:52:00,Chennai,Myntra,E-commerce,0
T06351,C0636,5382.6,2026-08-01 17:54:00,Delhi,Zara,Apparel,0
T03161,C0317,2247.81,2026-08-01 17:54:00,Delhi,Max,Apparel,0
T09961,C0997,5190.13,2026-08-01 17:55:00,Hyderabad,Myntra,E-commerce,0
T01571,C0158,1310.98,2026-08-01 17:56:00,Pune,Max,Apparel,0
T01721,C0173,1331.22,2026-08-01 17:56:00,Delhi,Spar,Grocery,0
T06961,C0697,5354.41,2026-08-01 17:59:00,Chennai,Max,Apparel,0
T00571,C0058,4208.12,2026-08-01 17:59:00,Hyderabad,Spar,Grocery,0
T00271,C0028,1244.33,2026-08-01 18:00:00,Pune,Amazon,E-commerce,0
T06051,C0606,2659.19,2026-08-01 18:01:00,Delhi,,Grocery,0
T03131,C0314,2521.59,2026-08-01 18:01:00,Goa,Burger King,Restaurant,0
T05431,C0544,1588.48,2026-08-01 18:01:00,Kolkata,Burger King,Restaurant,0
T08741,C0875,812.0,2026-08-01 18:01:00,Goa,Reliance,Retail,0
T02621,C0263,2915.6,2026-08-01 18:01:00,,Max,Apparel,0
T07501,C0751,3636.68,2026-08-01 18:02:00,Bengaluru,Max,Apparel,0
T00751,C0076,2158.23,2026-08-01 18:03:00,Goa,H&M,Apparel,0
T07401,C0741,1415.36,2026-08-01 18:04:00,Kolkata,Myntra,E-commerce,0
T03581,C0359,2779.8,2026-08-01 18:04:00,Pune,Burger King,Restaurant,0
T01711,C0172,4601.15,2026-08-01 18:06:00,Chennai,Flipkart,E-commerce,0
